code_iris,nom_com,nom_iris,surface_m2,nb_arbres_alignement,nb_initiatives,ratio_parcs_pct,ratio_canopee_pct,score_parcs,score_rues,score_initiatives,IMVU_Global
751166123,Paris 16e Arrondissement,Auteuil 23,62866.680000159475,1,0,0.0,0.008101204292842777,0.0,2.0,0.0,0.6
751186911,Paris 18e Arrondissement,Grandes Carrières 11,89399.4300003057,11,0,5.245661036026171,0.07874481350514924,23.7,19.9,0.0,17.8
751187101,Paris 18e Arrondissement,Goutte d'Or 1,118192.35500006929,3,2,2.0129242357822235,0.01535096200804649,9.1,3.9,100.0,25.7
751197409,Paris 19e Arrondissement,Pont de Flandre 9,49270.53500030449,25,0,2.626488824155542,0.36113922119100067,11.9,91.2,0.0,33.3
751197410,Paris 19e Arrondissement,Pont de Flandre 10,262266.98000142444,18,0,5.768604789834715,0.051338937846850626,26.1,13.0,0.0,17.0
751197524,Paris 19e Arrondissement,Amérique 24,46566.06500018375,0,0,1.1397818810748872,0.0,5.2,0.0,0.0,2.6
751207910,Paris 20e Arrondissement,Père Lachaise 10,82915.4450002854,6,3,9.621391772608447,0.0514421948148275,43.5,13.0,100.0,45.6
751093404,Paris 9e Arrondissement,Chaussée d'Antin 4,24515.77500004111,0,0,0.35635097587450704,0.0,1.6,0.0,0.0,0.8
751051908,Paris 5e Arrondissement,Val de Grâce 8,83077.1100000279,16,0,0.20045069962333434,0.10153473061192936,0.9,25.6,0.0,8.1
751052003,Paris 5e Arrondissement,Sorbonne 3,78565.98000022963,7,0,6.347595820734407,0.045376774085272485,28.7,11.5,0.0,17.8
751083203,Paris 8e Arrondissement,Europe 3,229515.67500098262,23,1,28.87683311796243,0.050360257908556014,100.0,12.7,50.0,63.8
751103805,Paris 10e Arrondissement,Porte Saint-Denis 5,72912.59500032698,0,0,0.13156638761071718,0.0,0.6,0.0,0.0,0.3
751104002,Paris 10e Arrondissement,Hôpital Saint-Louis 2,57774.82999996342,2,1,1.4563423657944055,0.028649351424431018,6.6,7.2,50.0,15.5
751114107,Paris 11e Arrondissement,Folie Méricourt 7,96778.76500054578,25,0,4.411455180939847,0.13879777445889305,19.9,35.1,0.0,20.5
751208008,Paris 20e Arrondissement,Charonne 8,184584.66500053127,44,1,3.987985823588019,0.1201400622884274,18.0,30.3,50.0,28.1
751093311,Paris 9e Arrondissement,Saint-Georges 11,45642.56500016017,0,0,0.13165172908274733,0.0,0.6,0.0,0.0,0.3
751041503,Paris 4e Arrondissement,Arsenal 3,60526.28999980005,1,0,0.0,0.008414456228785006,0.0,2.1,0.0,0.6
751155720,Paris 15e Arrondissement,Saint-Lambert 20,47638.26499998348,2,0,0.0,0.021381795407294606,0.0,5.4,0.0,1.6
751166129,Paris 16e Arrondissement,Auteuil 29,39311.03500029799,8,0,0.0,0.10364434676221666,0.0,26.2,0.0,7.9
751176814,Paris 17e Arrondissement,Épinettes 14,79181.76999990923,0,1,2.6111222202832836,0.0,11.8,0.0,50.0,15.9
751187209,Paris 18e Arrondissement,Chapelle 9,284678.05000110535,5,0,5.712373184859501,0.00894511919503607,25.8,2.3,0.0,13.6
751051899,Paris 5e Arrondissement,Seine et Berges 2,54161.56000019454,3,0,19.609418610516208,0.028209812525280053,88.6,7.1,0.0,46.4
751062499,Paris 6e Arrondissement,Seine et Berges 2,29655.28999991787,9,0,0.0,0.15456474581969287,0.0,39.0,0.0,11.7
751145407,Paris 14e Arrondissement,Parc de Montsouris 7,138525.85500053596,4,0,0.0,0.022289022478661644,0.0,5.6,0.0,1.7
751166131,Paris 16e Arrondissement,Auteuil 31,368703.63500110776,31,0,7.788876971708193,0.05666498972676663,35.2,14.3,0.0,21.9
751051805,Paris 5e Arrondissement,Jardin des Plantes 5,111047.10500060278,18,0,0.17887188062226775,0.09774561091717199,0.8,24.7,0.0,7.8
751114410,Paris 11e Arrondissement,Sainte-Marguerite 10,99322.19500058301,5,0,0.1349713753917692,0.023395195496112752,0.6,5.9,0.0,2.1
751135018,Paris 13e Arrondissement,Gare 18,178655.6350015239,34,1,3.468118814985969,0.09627568147895586,15.7,24.3,50.0,25.1
751145608,Paris 14e Arrondissement,Plaisance 8,48605.12500005089,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751155915,Paris 15e Arrondissement,Grenelle 15,60371.55500006868,8,0,6.145735799745195,0.06748818285611305,27.8,17.0,0.0,19.0
751166217,Paris 16e Arrondissement,Muette 17,77388.48000035791,1,0,0.0,0.006581028828731482,0.0,1.7,0.0,0.5
751166401,Paris 16e Arrondissement,Chaillot 1,147797.3150006656,18,1,5.259358045707147,0.0664801628275656,23.8,16.8,50.0,26.9
751176810,Paris 17e Arrondissement,Épinettes 10,44962.20000028938,0,0,6.0094042774636085,0.0,27.2,0.0,0.0,13.6
751186905,Paris 18e Arrondissement,Grandes Carrières 5,50212.56000015833,1,0,0.0,0.00821566581136058,0.0,2.1,0.0,0.6
751197513,Paris 19e Arrondissement,Amérique 13,113334.40500034356,6,3,35.769273497770776,0.026962464816885284,100.0,6.8,100.0,72.0
751197517,Paris 19e Arrondissement,Amérique 17,62480.68500018879,14,0,0.2204221966230837,0.17321410817144825,1.0,43.8,0.0,13.6
751207805,Paris 20e Arrondissement,Saint-Fargeau 5,77453.6100000494,1,1,0.5961793144044971,0.010274210788354077,2.7,2.6,50.0,12.1
751124577,Paris 12e Arrondissement,Bois de Vincennes 1,4646554.665012331,66,0,96.66767864755397,0.008018040247977311,100.0,2.0,0.0,50.6
751124624,Paris 12e Arrondissement,Picpus 24,68921.8149997136,13,0,1.5826104822080103,0.14548022879013084,7.2,36.7,0.0,14.6
751134905,Paris 13e Arrondissement,Salpêtrière 5,99285.43000021191,21,0,1.0492527935309321,0.11578818613556136,4.7,29.2,0.0,11.1
751010199,Paris 1er Arrondissement,Seine et Berges,233483.77000021667,75,0,1.0660057159125462,0.19963166285014836,4.8,50.4,0.0,17.5
751072809,Paris 7e Arrondissement,Gros Caillou 9,125546.8000000255,20,0,0.0,0.18102672368804335,0.0,45.7,0.0,13.7
751155726,Paris 15e Arrondissement,Saint-Lambert 26,70188.20500023867,0,1,3.080597938174314,0.0,13.9,0.0,50.0,17.0
751155914,Paris 15e Arrondissement,Grenelle 14,50395.49999997733,5,0,0.0,0.06316236294588484,0.0,16.0,0.0,4.8
751156004,Paris 15e Arrondissement,Javel 4,81399.83500024908,9,0,0.14135064435858027,0.05631046255846293,0.6,14.2,0.0,4.6
751114401,Paris 11e Arrondissement,Sainte-Marguerite 1,70528.66000004325,10,0,0.8819534190952395,0.08529946335106828,4.0,21.5,0.0,8.4
751114412,Paris 11e Arrondissement,Sainte-Marguerite 12,53857.18000032168,2,0,1.8584405924184717,0.018912829000368128,8.4,4.8,0.0,5.6
751135120,Paris 13e Arrondissement,Maison Blanche 20,66294.56000015902,10,0,0.0,0.08114447213305526,0.0,20.5,0.0,6.1
751145506,Paris 14e Arrondissement,Petit Montrouge 6,66863.43000001222,16,1,1.2140513517307285,0.13139249450216686,5.5,33.2,50.0,22.7
751145605,Paris 14e Arrondissement,Plaisance 5,73280.26000010794,6,0,8.634817508127044,0.05820602267045059,39.0,14.7,0.0,23.9
751176614,Paris 17e Arrondissement,Plaine Monceau 14,72131.98000038104,65,0,2.7423038640868964,0.6915691503673604,12.4,100.0,0.0,36.2
751187202,Paris 18e Arrondissement,Chapelle 2,58088.730000288575,10,0,2.856804845808383,0.08434382655838002,12.9,21.3,0.0,12.8
751103988,Paris 10e Arrondissement,Canal Saint-Martin 1,30949.675000083458,1,0,10.570174970424745,0.03225299790933754,47.8,8.1,0.0,26.3
751041504,Paris 4e Arrondissement,Arsenal 4,97760.17000008927,1,0,10.387975378576018,0.005209645379029108,46.9,1.3,0.0,23.8
751135119,Paris 13e Arrondissement,Maison Blanche 19,49320.93000022549,3,0,0.8647553848248135,0.030978480204554334,3.9,7.8,0.0,4.3
751145623,Paris 14e Arrondissement,Plaisance 23,80783.98000070782,0,0,1.1524568545390341,0.0,5.2,0.0,0.0,2.6
751176601,Paris 17e Arrondissement,Plaine Monceau 1,67464.32000020907,5,0,0.0,0.03246118862441203,0.0,8.2,0.0,2.5
751197514,Paris 19e Arrondissement,Amérique 14,155986.26000109006,4,0,0.03664727749870978,0.013060017411546531,0.2,3.3,0.0,1.1
751207914,Paris 20e Arrondissement,Père Lachaise 14,44758.70500010746,2,0,0.06605555097171878,0.012801036024823501,0.3,3.2,0.0,1.1
751030901,Paris 3e Arrondissement,Arts et Métiers 1,55069.61499962082,6,0,0.0036382769371014595,0.06716518496599469,0.0,17.0,0.0,5.1
751062401,Paris 6e Arrondissement,Saint-Germain des Prés 1,68695.55499989237,5,0,0.0,0.03706905184002539,0.0,9.4,0.0,2.8
751114210,Paris 11e Arrondissement,Saint-Ambroise 10,62927.44000021579,19,0,0.924648348339082,0.1785602430712147,4.2,45.1,0.0,15.6
751114319,Paris 11e Arrondissement,Roquette 19,58865.74999992281,6,1,23.440781158729607,0.05191091436647622,100.0,13.1,50.0,63.9
751135023,Paris 13e Arrondissement,Gare 23,37707.73500009882,11,0,0.3482050023035763,0.19921942577345927,1.6,50.3,0.0,15.9
751156005,Paris 15e Arrondissement,Javel 5,52685.455000284725,6,0,0.0,0.05800035146982931,0.0,14.7,0.0,4.4
751186927,Paris 18e Arrondissement,Grandes Carrières 27,43654.330000281974,6,0,9.048268992591414,0.21180637920240733,40.9,53.5,0.0,36.5
751208004,Paris 20e Arrondissement,Charonne 4,54044.160000159,7,0,1.7873222711299583,0.10130474860456881,8.1,25.6,0.0,11.7
751208012,Paris 20e Arrondissement,Charonne 12,82264.86500022147,5,0,1.1278734820000376,0.034437034413514325,5.1,8.7,0.0,5.2
751093402,Paris 9e Arrondissement,Chaussée d'Antin 2,63685.13500014368,1,0,0.0,0.007997090967820294,0.0,2.0,0.0,0.6
751124799,Paris 12e Arrondissement,Seine et Berges,226328.8150006519,12,0,0.039249967410834766,0.05766258853738012,0.2,14.6,0.0,4.5
751020803,Paris 2e Arrondissement,Bonne Nouvelle 3,49331.08999984495,0,0,0.8172715513692141,0.0,3.7,0.0,0.0,1.8
751041403,Paris 4e Arrondissement,Saint-Gervais 3,68250.63999988667,1,1,3.0662506429419185,0.007462139811361634,13.9,1.9,50.0,17.5
751062101,Paris 6e Arrondissement,Monnaie 1,96623.95500039717,9,0,7.714911574402938e-05,0.04743815714258172,0.0,12.0,0.0,3.6
751093502,Paris 9e Arrondissement,Faubourg Montmartre 2,94925.68499987834,17,0,0.7200200036847497,0.09120849540575032,3.3,23.0,0.0,8.5
751103803,Paris 10e Arrondissement,Porte Saint-Denis 3,81785.60500014485,12,1,1.2174205244152303,0.08660486875837338,5.5,21.9,50.0,19.3
751103908,Paris 10e Arrondissement,Porte Saint-Martin 8,68295.68500038826,7,0,0.07237058047472537,0.08154467985261356,0.3,20.6,0.0,6.3
751124502,Paris 12e Arrondissement,Bel-Air 2,114244.08500013659,9,0,2.9026629085649756,0.0426292639886448,13.1,10.8,0.0,9.8
751155721,Paris 15e Arrondissement,Saint-Lambert 21,46034.5700002491,5,0,10.696143917808683,0.05531666939555527,48.3,14.0,0.0,28.4
751166213,Paris 16e Arrondissement,Muette 13,73050.63000039931,0,0,15.403255272100196,0.0,69.6,0.0,0.0,34.8
751176613,Paris 17e Arrondissement,Plaine Monceau 13,77322.76500010143,14,0,5.040372293831865,0.10332763117307908,22.8,26.1,0.0,19.2
751197313,Paris 19e Arrondissement,Villette 13,52290.20000040981,3,1,0.5557908641382916,0.029219384390769605,2.5,7.4,50.0,13.5
751207905,Paris 20e Arrondissement,Père Lachaise 5,618425.3950014323,19,1,10.178538460320176,0.019147221090443072,46.0,4.8,50.0,34.4
751208006,Paris 20e Arrondissement,Charonne 6,57234.429999975575,1,0,0.07205991442724458,0.008898416877643098,0.3,2.2,0.0,0.8
751020702,Paris 2e Arrondissement,Mail 2,84588.89499981585,0,0,0.0030368138051104507,0.0,0.0,0.0,0.0,0.0
751051903,Paris 5e Arrondissement,Val de Grâce 3,62630.450000314435,2,0,0.15535470646708927,0.08233407481746531,0.7,20.8,0.0,6.6
751124512,Paris 12e Arrondissement,Bel-Air 12,106829.16000004837,22,0,0.31941524655359066,0.09630119268423955,1.4,24.3,0.0,8.0
751124619,Paris 12e Arrondissement,Picpus 19,112897.04000045806,28,2,9.90750682685576,0.13699243797565705,44.8,34.6,100.0,52.8
751145404,Paris 14e Arrondissement,Parc de Montsouris 4,105427.14500026329,0,0,0.027556624771377932,0.0,0.1,0.0,0.0,0.0
751176611,Paris 17e Arrondissement,Plaine Monceau 11,82356.49999993383,5,0,1.9452073245273462,0.03221884382204454,8.8,8.1,0.0,6.8
751176713,Paris 17e Arrondissement,Batignolles 13,44759.454999994065,5,1,0.0,0.04164533937002864,0.0,10.5,50.0,13.2
751176801,Paris 17e Arrondissement,Épinettes 1,58124.29999994607,0,0,1.5814267851513575,0.0,7.1,0.0,0.0,3.6
751197605,Paris 19e Arrondissement,Combat 5,53702.510000027374,5,0,0.1528240061031379,0.04741825083164693,0.7,12.0,0.0,4.0
751207707,Paris 20e Arrondissement,Belleville 7,59800.40999994435,13,0,1.6985632667203907,0.14531438652052006,7.7,36.7,0.0,14.9
751207709,Paris 20e Arrondissement,Belleville 9,38651.33000003993,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751208005,Paris 20e Arrondissement,Charonne 5,42690.6850002819,0,0,0.07826889117391288,0.0,0.4,0.0,0.0,0.2
751103709,Paris 10e Arrondissement,Saint-Vincent de Paul 9,67520.81999978324,2,0,0.4604135895924116,0.015085593388696998,2.1,3.8,0.0,2.2
751124603,Paris 12e Arrondissement,Picpus 3,56613.54500013581,16,0,2.03129882348229,0.14393610374134835,9.2,36.4,0.0,15.5
751155702,Paris 15e Arrondissement,Saint-Lambert 2,111565.33499978714,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751166118,Paris 16e Arrondissement,Auteuil 18,63256.45500041092,5,0,0.05422596341625737,0.04025643058014843,0.2,10.2,0.0,3.2
751176506,Paris 17e Arrondissement,Ternes 6,44321.18500000667,13,0,2.190737413771719,0.2334114329517959,9.9,59.0,0.0,22.6
751176716,Paris 17e Arrondissement,Batignolles 16,53471.82500000536,7,0,2.711635704965375,0.08631636099318664,12.3,21.8,0.0,12.7
751186918,Paris 18e Arrondissement,Grandes Carrières 18,71381.70500012067,1,1,15.031291087867091,0.015000964982840658,67.9,3.8,50.0,45.1
751207708,Paris 20e Arrondissement,Belleville 8,65302.825000053635,3,1,4.1972480644014984,0.023396957998079566,19.0,5.9,50.0,21.3
751135032,Paris 13e Arrondissement,Gare 32,260472.14500025762,89,0,0.4623450209273028,0.18942746771455438,2.1,47.8,0.0,15.4
751010204,Paris 1er Arrondissement,Les Halles 4,66433.98999995345,16,0,0.28149919049140604,0.12265909493484811,1.3,31.0,0.0,10.0
751062201,Paris 6e Arrondissement,Odéon 1,125732.94000022566,5,0,7.7569642012951,0.020253078385550797,35.1,5.1,0.0,19.1
751135204,Paris 13e Arrondissement,Croulebarbe 4,81134.06000042365,21,0,0.2065952315009371,0.1318214837975509,0.9,33.3,0.0,10.4
751197503,Paris 19e Arrondissement,Amérique 3,45679.614999933714,0,0,0.02740878304364507,0.0,0.1,0.0,0.0,0.0
751207906,Paris 20e Arrondissement,Père Lachaise 6,63216.145000342556,10,0,0.25555938823162316,0.15357550715174118,1.2,38.8,0.0,12.2
751031002,Paris 3e Arrondissement,Enfants Rouges 2,60057.485000349894,5,0,3.6121934227105786e-05,0.047170772918966423,0.0,11.9,0.0,3.6
751176815,Paris 17e Arrondissement,Épinettes 15,67421.26499985595,0,0,4.614906679966619,0.0,20.9,0.0,0.0,10.4
751197606,Paris 19e Arrondissement,Combat 6,44066.865000161924,15,2,2.571625784459794,0.23837017323620585,11.6,60.2,100.0,43.9
751124706,Paris 12e Arrondissement,Bercy 6,90064.1650002381,4,0,3.5893746249976086,0.045945338197254576,16.2,11.6,0.0,11.6
751051804,Paris 5e Arrondissement,Jardin des Plantes 4,71885.19000037549,5,0,0.33650143616699413,0.06303745652878952,1.5,15.9,0.0,5.5
751072811,Paris 7e Arrondissement,Gros Caillou 11,89512.60499887273,9,0,0.09668758138666039,0.32431032054454556,0.4,81.9,0.0,24.8
751135011,Paris 13e Arrondissement,Gare 11,76542.22000002793,8,0,0.188936516906552,0.056973072386930265,0.9,14.4,0.0,4.8
751135114,Paris 13e Arrondissement,Maison Blanche 14,70224.74500003882,43,1,1.6335962863505786,0.32001081619539096,7.4,80.8,50.0,37.9
751155707,Paris 15e Arrondissement,Saint-Lambert 7,85833.35499983106,0,0,6.103646015653394,0.0,27.6,0.0,0.0,13.8
751155908,Paris 15e Arrondissement,Grenelle 8,127410.06000064475,9,1,4.970363343618925,0.03597567068898162,22.5,9.1,50.0,24.0
751187208,Paris 18e Arrondissement,Chapelle 8,330543.3300010044,45,1,9.330789518210826,0.1524952275889736,42.2,38.5,50.0,42.6
751197611,Paris 19e Arrondissement,Combat 11,53755.03499999635,7,0,0.12771843989669202,0.06632068466253808,0.6,16.8,0.0,5.3
751207703,Paris 20e Arrondissement,Belleville 3,42231.27499981152,2,0,0.005625946563358459,0.03090293942959019,0.0,7.8,0.0,2.3
751083102,Paris 8e Arrondissement,Madeleine 2,101372.14999987815,9,0,0.0,0.09325839118209438,0.0,23.6,0.0,7.1
751197413,Paris 19e Arrondissement,Pont de Flandre 13,284419.1700000767,31,1,4.476776841024027,0.05976301780998039,20.2,15.1,50.0,24.6
751010105,Paris 1er Arrondissement,Tuileries,243948.25500119093,0,0,0.11343716473123226,0.0,0.5,0.0,0.0,0.2
751051807,Paris 5e Arrondissement,Jardin des Plantes 7,61616.44000009627,9,1,1.8559990598319795,0.0790396403720239,8.4,20.0,50.0,20.2
751104003,Paris 10e Arrondissement,Hôpital Saint-Louis 3,47286.14500011772,3,0,0.08721647709622755,0.04117026803295589,0.4,10.4,0.0,3.3
751114101,Paris 11e Arrondissement,Folie Méricourt 1,49398.19000024286,11,0,0.3763361087085365,0.11920948711625218,1.7,30.1,0.0,9.9
751135009,Paris 13e Arrondissement,Gare 9,69935.70000014837,3,0,0.30181479584667165,0.03003966856424633,1.4,7.6,0.0,3.0
751156001,Paris 15e Arrondissement,Javel 1,845479.1100013163,14,0,14.663634852718424,0.011369835693203009,66.3,2.9,0.0,34.0
751093602,Paris 9e Arrondissement,Rochechouart 2,48520.404999981256,1,0,0.00015891236474063782,0.012700799584258559,0.0,3.2,0.0,1.0
751197312,Paris 19e Arrondissement,Villette 12,44362.990000063015,0,0,1.3940718987878087,0.0,6.3,0.0,0.0,3.2
751197507,Paris 19e Arrondissement,Amérique 7,42531.61500005933,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751072602,Paris 7e Arrondissement,Invalides 2,207889.21500107422,2,0,0.0,0.004899684843116402,0.0,1.2,0.0,0.4
751083204,Paris 8e Arrondissement,Europe 4,106574.67500038345,7,0,0.08038043467670748,0.033451387257297564,0.4,8.4,0.0,2.7
751124505,Paris 12e Arrondissement,Bel-Air 5,59535.505000268065,2,0,1.079992937064227,0.017108977840761472,4.9,4.3,0.0,3.7
751145513,Paris 14e Arrondissement,Petit Montrouge 13,67389.46500021053,7,0,0.024450244264321002,0.09257936339430513,0.1,23.4,0.0,7.1
751207706,Paris 20e Arrondissement,Belleville 6,53231.554999744345,3,0,1.75017077952348,0.05740532861343364,7.9,14.5,0.0,8.3
751207913,Paris 20e Arrondissement,Père Lachaise 13,45819.950000273835,6,0,0.0,0.06669092627438765,0.0,16.8,0.0,5.0
751030904,Paris 3e Arrondissement,Arts et Métiers 4,43102.43499981671,0,0,0.013860794452452986,0.0,0.1,0.0,0.0,0.0
751031001,Paris 3e Arrondissement,Enfants Rouges 1,64618.035000089054,6,0,0.04136995894763266,0.04827501926663121,0.2,12.2,0.0,3.8
751114315,Paris 11e Arrondissement,Roquette 15,63783.12499979164,0,0,1.327155725048979,0.0,6.0,0.0,0.0,3.0
751135102,Paris 13e Arrondissement,Maison Blanche 2,46646.67000029051,4,0,16.091925678449634,0.049486561304171846,72.7,12.5,0.0,40.1
751135118,Paris 13e Arrondissement,Maison Blanche 18,69669.23000025598,18,0,0.17612843075629442,0.15625546754924152,0.8,39.5,0.0,12.2
751145504,Paris 14e Arrondissement,Petit Montrouge 4,77341.26000070604,9,0,0.5219469758035092,0.08313621604889648,2.4,21.0,0.0,7.5
751145610,Paris 14e Arrondissement,Plaisance 10,41562.00499975828,8,0,10.82573303813284,0.09803103924308312,48.9,24.8,0.0,31.9
751166101,Paris 16e Arrondissement,Auteuil 1,44477.270000402605,13,0,9.954302610790644e-05,0.26843300433847556,0.0,67.8,0.0,20.3
751166109,Paris 16e Arrondissement,Auteuil 9,73131.03500010779,20,0,0.03894392783854938,0.15745953058872802,0.2,39.8,0.0,12.0
751166201,Paris 16e Arrondissement,Muette 1,81877.73999980421,7,0,0.8799533259413751,0.041861937743216344,4.0,10.6,0.0,5.2
751176602,Paris 17e Arrondissement,Plaine Monceau 2,109226.84500002982,4,0,0.38334943652636316,0.018650939442366062,1.7,4.7,0.0,2.3
751208021,Paris 20e Arrondissement,Charonne 21,260015.5700007506,19,2,10.485655305354916,0.047866043367134854,47.4,12.1,100.0,47.3
751083104,Paris 8e Arrondissement,Madeleine 4,75171.94500004004,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751124708,Paris 12e Arrondissement,Jardin de Bercy,531588.0200004173,15,1,19.128429576444272,0.026765937863694283,86.4,6.8,50.0,55.2
751051701,Paris 5e Arrondissement,Saint-Victor 1,60465.74000023578,7,0,0.18381508052562098,0.058960176874450786,0.8,14.9,0.0,4.9
751062308,Paris 6e Arrondissement,Notre-Dame des Champs 8,103145.4949998123,2,0,0.31341533214767753,0.009875289616768854,1.4,2.5,0.0,1.4
751062402,Paris 6e Arrondissement,Saint-Germain des Prés 2,183690.20500120768,23,0,1.4630769123382348,0.13255705742913818,6.6,33.5,0.0,13.3
751083201,Paris 8e Arrondissement,Europe 1,146112.18000012037,11,0,2.581395644031415,0.0383421422966251,11.7,9.7,0.0,8.8
751093302,Paris 9e Arrondissement,Saint-Georges 2,67034.74000037629,0,0,2.1832786274063114,0.0,9.9,0.0,0.0,5.0
751135001,Paris 13e Arrondissement,Gare 1,104976.04500046386,2,1,4.740943745354005,0.009703086411605898,21.4,2.5,50.0,21.4
751145307,Paris 14e Arrondissement,Montparnasse 7,51871.73500039601,7,0,0.13933913226567013,0.06995587678853447,0.6,17.7,0.0,5.6
751145308,Paris 14e Arrondissement,Montparnasse 8,54273.08500040643,37,0,0.8024317687984407,0.39588531437350527,3.6,100.0,0.0,31.8
751166215,Paris 16e Arrondissement,Muette 15,50661.955000068905,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751176812,Paris 17e Arrondissement,Épinettes 12,32295.46500027788,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751187013,Paris 18e Arrondissement,Clignancourt 13,53150.445000150714,4,0,0.0,0.03554979613776749,0.0,9.0,0.0,2.7
751187106,Paris 18e Arrondissement,Goutte d'Or 6,27577.175000419396,15,0,0.47990150594304504,0.280898583341148,2.2,71.0,0.0,22.4
751197404,Paris 19e Arrondissement,Pont de Flandre 4,35756.895000178694,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751208019,Paris 20e Arrondissement,Charonne 19,69334.74500036378,3,2,1.393430765367168,0.030300035700744216,6.3,7.7,100.0,25.5
751197617,Paris 19e Arrondissement,Buttes Chaumont,280109.5400010417,4,0,71.15567638732595,0.007272809314415655,100.0,1.8,0.0,50.5
751062202,Paris 6e Arrondissement,Odéon 2,102013.57000027235,16,0,0.22985225066942588,0.18159971634996364,1.0,45.9,0.0,14.3
751062307,Paris 6e Arrondissement,Notre-Dame des Champs 7,59905.44500036036,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751103802,Paris 10e Arrondissement,Porte Saint-Denis 2,46304.14499995607,3,0,0.0006655603818576111,0.036131468614388436,0.0,9.1,0.0,2.7
751114112,Paris 11e Arrondissement,Folie Méricourt 12,31400.345000115693,10,0,0.2569579016624127,0.16219433827627966,1.2,41.0,0.0,12.9
751114408,Paris 11e Arrondissement,Sainte-Marguerite 8,83445.06500041544,2,0,0.08228371809017901,0.012206733085809916,0.4,3.1,0.0,1.1
751135125,Paris 13e Arrondissement,Maison Blanche 25,87719.72000035484,17,0,1.8776524067404803,0.14353746065120926,8.5,36.3,0.0,15.1
751155801,Paris 15e Arrondissement,Necker 1,131446.6700004414,8,1,5.4723266714779895,0.030996346603066008,24.7,7.8,50.0,24.7
751166110,Paris 16e Arrondissement,Auteuil 10,62143.415000024565,5,0,0.06048349666986302,0.0548073481665791,0.3,13.8,0.0,4.3
751166212,Paris 16e Arrondissement,Muette 12,60023.67000001526,4,0,0.12501226985832614,0.040918509011420065,0.6,10.3,0.0,3.4
751166302,Paris 16e Arrondissement,Porte Dauphine 2,122721.995000586,3,0,0.05751804849139331,0.01244998872186603,0.3,3.1,0.0,1.1
751176612,Paris 17e Arrondissement,Plaine Monceau 12,126729.19000028839,19,0,1.5512368289118215,0.11427380370524569,7.0,28.9,0.0,12.2
751093308,Paris 9e Arrondissement,Saint-Georges 8,53413.690000560346,6,0,1.736910334836482,0.05720958254957359,7.8,14.5,0.0,8.2
751093606,Paris 9e Arrondissement,Rochechouart 6,44082.36500022328,0,0,0.01610794300225068,0.0,0.1,0.0,0.0,0.0
751114106,Paris 11e Arrondissement,Folie Méricourt 6,71331.06500016995,14,0,0.8551702610526217,0.09995843256370733,3.9,25.2,0.0,9.5
751114406,Paris 11e Arrondissement,Sainte-Marguerite 6,83340.16500043921,9,0,4.130389092132196,0.0695131804516401,18.7,17.6,0.0,14.6
751135105,Paris 13e Arrondissement,Maison Blanche 5,79151.985000361,22,0,0.0,0.16930524494460208,0.0,42.8,0.0,12.8
751135122,Paris 13e Arrondissement,Maison Blanche 22,104204.36500023484,27,0,0.5998458063585121,0.14082025981387325,2.7,35.6,0.0,12.0
751145618,Paris 14e Arrondissement,Plaisance 18,106660.29000014493,2,0,12.973049932692835,0.009549867488516543,58.6,2.4,0.0,30.0
751155906,Paris 15e Arrondissement,Grenelle 6,53790.86000031323,8,0,0.12702615135391032,0.09941477209802081,0.6,25.1,0.0,7.8
751176708,Paris 17e Arrondissement,Batignolles 8,37798.18000007686,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751176712,Paris 17e Arrondissement,Batignolles 12,78035.49000033086,13,0,17.162361856682192,0.08084657306740796,77.5,20.4,0.0,44.9
751186901,Paris 18e Arrondissement,Grandes Carrières 1,48867.999999861044,0,0,0.14767452185296356,0.0,0.7,0.0,0.0,0.4
751187107,Paris 18e Arrondissement,Goutte d'Or 7,40205.42999995491,3,0,0.25452815556590896,0.03559522304036862,1.2,9.0,0.0,3.3
751082904,Paris 8e Arrondissement,Champs Élysées 4,67591.88000020858,4,0,0.0,0.04675384898338266,0.0,11.8,0.0,3.5
751114209,Paris 11e Arrondissement,Saint-Ambroise 9,77120.8850004311,2,0,0.0,0.01320772752779531,0.0,3.3,0.0,1.0
751166406,Paris 16e Arrondissement,Chaillot 6,105549.49500056116,5,0,0.0,0.02624900525889758,0.0,6.6,0.0,2.0
751176817,Paris 17e Arrondissement,Épinettes 17,332015.35500106204,71,0,6.048511801288285,0.1637954589014545,27.3,41.4,0.0,26.1
751187109,Paris 18e Arrondissement,Goutte d'Or 9,46824.1400002117,14,0,0.042058973007917236,0.15915446723209895,0.2,40.2,0.0,12.2
751197520,Paris 19e Arrondissement,Amérique 20,85710.88499968749,8,0,3.5962766972135345,0.054220935162439275,16.2,13.7,0.0,12.2
