X,Y,nom,id,objectid,numero_uai,appellatio,denominati,patronyme_,adresse_ua,lieu_dit_u,code_posta,localite_a,libelle_co,code_depar,code_acade,code_commu
666178.200000003,6863137.5045,Collège Georges Braque,0931485J,298,0931485J,Collège Georges Braque,COLLEGE,GEORGES BRAQUE,32 rue d'Anjou, ,93330,NEUILLY SUR MARNE,Neuilly-sur-Marne,93,24,93050
667772.799999997,6866514.4045,Collège Jean Jaurès,0931546A,299,0931546A,Collège Jean Jaurès,COLLEGE,JEAN JAURES,41 avenue Jean Jaurès, ,93370,MONTFERMEIL,Montfermeil,93,24,93047
667124.899999999,6872224.3045,Collège Jean Jaurès,0931607S,300,0931607S,Collège Jean Jaurès,COLLEGE,JEAN JAURES,3 rue EUGENE DELACROIX, ,93420,VILLEPINTE,Villepinte,93,24,93078
656607.399999999,6849834.4045,Collège Robert Desnos,0941044Z,301,0941044Z,Collège Robert Desnos,COLLEGE,ROBERT DESNOS,14 rue Docteur Calmette, ,94310,ORLY,Orly,94,24,94054
650894.100000001,6855069.8045,Collège Paul Bert,0941100K,302,0941100K,Collège Paul Bert,COLLEGE,PAUL BERT,2 rue AMEDEE PICARD, ,94230,CACHAN,Cachan,94,24,94016
657362.200000003,6848376.6045,Collège Jules Ferry,0941234F,303,0941234F,Collège Jules Ferry,COLLEGE,JULES FERRY,17 ter avenue POINCARE, ,94290,VILLENEUVE LE ROI,Villeneuve-le-Roi,94,24,94077
651646.799999997,6865091.7045,Collège Yvonne Le Tac,0752108J,304,0752108J,Collège Yvonne Le Tac,COLLEGE,YVONNE LE TAC,7 rue YVONNE LE TAC, ,75018,PARIS,Paris 18e  Arrondissement,75,01,75118
652632.700000003,6859953.7045,Collège Raymond Queneau,0752186U,305,0752186U,Collège Raymond Queneau,COLLEGE,RAYMOND QUENEAU,66 boulevard SAINT MARCEL, ,75005,PARIS,Paris  5e  Arrondissement,75,01,75105
647323.0,6860948.9045,Collège Guillaume Apollinaire,0752190Y,306,0752190Y,Collège Guillaume Apollinaire,COLLEGE,GUILLAUME APOLLINAIRE,39 avenue Emile Zola, ,75015,PARIS,Paris 15e  Arrondissement,75,01,75115
649155.799999997,6860512.6045,Collège Georges Duhamel,0752192A,307,0752192A,Collège Georges Duhamel,COLLEGE,GEORGES DUHAMEL,13 rue DES VOLONTAIRES, ,75015,PARIS,Paris 15e  Arrondissement,75,01,75115
652484.399999999,6866244.9045,Collège Gérard Philipe,0752195D,308,0752195D,Collège Gérard Philipe,COLLEGE,GERARD PHILIPE,8  RUE DES AMIRAUX, ,75018,PARIS,Paris 18e  Arrondissement,75,01,75118
652940.200000003,6865320.3045,Section d'enseignement général et professionnel adapté du Collège Marx Dormoy,0752197F,309,0752197F,Section d'enseignement général et professionnel adapté du Collège Marx Dormoy,SEGPA,COLLEGE MARX DORMOY,8  RUE JEAN FRANCOIS LEPINE, ,75018,PARIS,Paris 18e  Arrondissement,75,01,75118
649039.399999999,6862272.1045,Collège Jules Romains,0752249M,310,0752249M,Collège Jules Romains,COLLEGE,JULES ROMAINS,6  RUE CLER, ,75007,PARIS,Paris  7e  Arrondissement,75,01,75107
648962.799999997,6859296.9045,Collège Modigliani,0752318M,311,0752318M,Collège Modigliani,COLLEGE,MODIGLIANI,1 rue DE CHERBOURG, ,75015,PARIS,Paris 15e  Arrondissement,75,01,75115
652859.100000001,6863153.4045,Collège Montgolfier,0752523K,312,0752523K,Collège Montgolfier,COLLEGE,MONTGOLFIER,15 rue MONTGOLFIER, ,75003,PARIS,Paris  3e  Arrondissement,75,01,75103
649958.200000003,6864527.5045,Collège Octave Gréard,0752530T,313,0752530T,Collège Octave Gréard,COLLEGE,OCTAVE GREARD,28 RUE DU GENERAL FOY, ,75008,PARIS,Paris  8e  Arrondissement,75,01,75108
650799.200000003,6865103.7045,Collège Jules Ferry,0752533W,314,0752533W,Collège Jules Ferry,COLLEGE,JULES FERRY,77  BOULEVARD DE CLICHY, ,75009,PARIS,Paris  9e  Arrondissement,75,01,75109
652260.700000003,6864457.7045,Collège Lamartine,0752534X,315,0752534X,Collège Lamartine,COLLEGE,LAMARTINE,121 rue DU FG POISSONNIERE, ,75009,PARIS,Paris  9e  Arrondissement,75,01,75109
652079.0,6859356.7045,Collège Rodin,0752538B,316,0752538B,Collège Rodin,COLLEGE,RODIN,19 RUE CORVISART, ,75013,PARIS,Paris 13e  Arrondissement,75,01,75113
653186.5,6858786.4045,Collège Claude Monet,0752539C,317,0752539C,Collège Claude Monet,COLLEGE,CLAUDE MONET,1 rue DU DOCTEUR MAGNAN, ,75013,PARIS,Paris 13e  Arrondissement,75,01,75113
650741.600000001,6860319.6045,Collège Paul Bert,0752543G,318,0752543G,Collège Paul Bert,COLLEGE,PAUL BERT,8  RUE HUYGHENS, ,75014,PARIS,Paris 14e  Arrondissement,75,01,75114
649240.899999999,6865163.6045,Collège Carnot,0752552S,319,0752552S,Collège Carnot,COLLEGE,CARNOT,145  BOULEVARD MALESHERBES, ,75017,PARIS,Paris 17e  Arrondissement,75,01,75117
649796.700000003,6866354.5045,Collège Honoré de Balzac,0752553T,320,0752553T,Collège Honoré de Balzac,COLLEGE,HONORE DE BALZAC,118  BOULEVARD BESSIERES, ,75849,PARIS CEDEX 17,Paris 17e  Arrondissement,75,01,75117
651755.700000003,6858480.7045,Collège Georges Braque,0752957G,321,0752957G,Collège Georges Braque,COLLEGE,GEORGES BRAQUE,91 rue BRILLAT SAVARIN, ,75013,PARIS,Paris 13e  Arrondissement,75,01,75113
653568.299999997,6864467.5045,Collège La Grange aux Belles,0753047E,322,0753047E,Collège La Grange aux Belles,COLLEGE,LA GRANGE AUX BELLES,158 quai DE JEMMAPES, ,75010,PARIS,Paris 10e  Arrondissement,75,01,75110
654998.700000003,6865095.8045,Section d'enseignement général et professionnel adapté du Collège Georges Brassens,0754478K,323,0754478K,Section d'enseignement général et professionnel adapté du Collège Georges Brassens,SEGPA,COLLEGE GEORGES BRASSENS,4  RUE ERIK SATIE, ,75019,PARIS,Paris 19e  Arrondissement,75,01,75119
655168.399999999,6865612.5045,Collège Edgar Varèse,0755095F,324,0755095F,Collège Edgar Varèse,COLLEGE,EDGAR VARESE,16 rue ADOLPHE MILLE, ,75019,PARIS,Paris 19e  Arrondissement,75,01,75119
672731.0,6864603.7045,Collège Jean Jaurès,0770005M,325,0770005M,Collège Jean Jaurès,COLLEGE,JEAN JAURES,47 avenue Jean Jaurès, ,77177,BROU SUR CHANTEREINE,Brou-sur-Chantereine,77,24,77055
673116.700000003,6861244.1045,Collège l'Arche Guédon,0771656G,326,0771656G,Collège l'Arche Guédon,COLLEGE,L'ARCHE GUEDON,4 passage DE L'ARCHE GUEDON, ,77200,TORCY,Torcy,77,24,77468
670897.0,6867923.5045,Collège Maria Callas,0772396L,327,0772396L,Collège Maria Callas,COLLEGE,MARIA CALLAS,92 rue CHARLES VAN WYNGENE, ,77181,COURTRY,Courtry,77,24,77139
656286.0,6858206.2045,Collège privé Notre-Dame des Missions,0940808T,328,0940808T,Collège privé Notre-Dame des Missions,COLLEGE PRIVE,NOTRE DAME DES MISSIONS,4 RUE DU PRESIDENT KENNEDY, ,94220,CHARENTON LE PONT,Charenton-le-Pont,94,24,94018
653224.200000003,6856854.3045,Collège privé Jeanne d'Arc,0940809U,329,0940809U,Collège privé Jeanne d'Arc,COLLEGE PRIVE,JEANNE D'ARC,2 AVENUE DU REPOS, ,94270,LE KREMLIN BICETRE,Le Kremlin-Bicêtre,94,24,94043
662371.399999999,6855520.9045,Collège privé Jeanne d'Arc,0940879V,330,0940879V,Collège privé Jeanne d'Arc,COLLEGE PRIVE,JEANNE D'ARC,109 BOULEVARD DE CRETEIL, ,94100,ST MAUR DES FOSSES,Saint-Maur-des-Fossés,94,24,94068
659240.5,6855059.6045,Collège privé Ozar Hatorah Filles,0941614U,331,0941614U,Collège privé Ozar Hatorah Filles,COLLEGE PRIVE,OZAR HATORAH FILLES,65  RUE SAINT SIMON, ,94000,CRETEIL,Créteil,94,24,94028
654156.799999997,6875223.5045,Collège Evariste Galois,0950045H,332,0950045H,Collège Evariste Galois,COLLEGE,EVARISTE GALOIS,13 rue JEAN GIRAUDOUX, ,95200,SARCELLES,Sarcelles,95,25,95585
648540.899999999,6875805.3045,Collège Descartes,0950046J,333,0950046J,Collège Descartes,COLLEGE,DESCARTES,4  AVENUE DESCARTES, ,95230,SOISY SOUS MONTMORENCY,Soisy-sous-Montmorency,95,25,95598
650177.299999997,6874947.6045,Collège Denis Diderot,0950682A,334,0950682A,Collège Denis Diderot,COLLEGE,DENIS DIDEROT,10 RUE HENRI DUNANT, ,95170,DEUIL LA BARRE,Deuil-la-Barre,95,25,95197
642500.399999999,6870517.1045,Collège Henri Wallon,0950888Z,335,0950888Z,Collège Henri Wallon,COLLEGE,HENRI WALLON,41 rue DES BRIGADIERES, ,95875,BEZONS CEDEX,Bezons,95,25,95063
647461.5,6893353.5045,Collège Jacques Monod,0950933Y,336,0950933Y,Collège Jacques Monod,COLLEGE,JACQUES MONOD,13 rue JEAN ZAY, ,95260,BEAUMONT SUR OISE,Beaumont-sur-Oise,95,25,95052
626028.000100002,6894728.0045,Collège des Hautiers,0950936B,337,0950936B,Collège des Hautiers,COLLEGE,DES HAUTIERS,18 rue DES HAUTIERS, ,95640,MARINES,Marines,95,25,95370
641861.100000001,6879261.7045,Collège Le Carré Sainte Honorine,0950945L,338,0950945L,Collège Le Carré Sainte Honorine,COLLEGE,LE CARRE STE HONORINE,Rue des Ecoles, ,95150,TAVERNY,Taverny,95,25,95607
661980.299999997,6882238.6045,Collège Pierre Curie,0951050A,339,0951050A,Collège Pierre Curie,COLLEGE,PIERRE CURIE,166 boulevard P V COUTURIER, ,95190,GOUSSAINVILLE,Goussainville,95,25,95280
653738.799999997,6891878.2045,Collège Blaise Pascal,0951052C,340,0951052C,Collège Blaise Pascal,COLLEGE,BLAISE PASCAL,Rue Blaise Pascal, ,95270,VIARMES,Viarmes,95,25,95652
657354.799999997,6874833.7045,Collège Pablo Picasso,0951098C,341,0951098C,Collège Pablo Picasso,COLLEGE,PABLO PICASSO,202 avenue STALINGRAD, ,95140,GARGES LES GONESSE,Garges-lès-Gonesse,95,25,95268
611754.600100003,6895522.7045,Collège Claude Monet,0951102G,342,0951102G,Collège Claude Monet,COLLEGE,CLAUDE MONET,9 rue ROBERT BARON, ,95420,MAGNY EN VEXIN,Magny-en-Vexin,95,25,95355
643248.600000001,6870990.6045,Collège Jean-Jacques Rousseau,0951138W,343,0951138W,Collège Jean-Jacques Rousseau,COLLEGE,JEAN-JACQUES ROUSSEAU,13 rue J J ROUSSEAU, ,95100,ARGENTEUIL,Argenteuil,95,25,95018
652479.600000001,6875420.6045,Collège Nicolas Copernic,0951141Z,344,0951141Z,Collège Nicolas Copernic,COLLEGE,NICOLAS COPERNIC,8 ruelle MARIANNE, ,95360,MONTMAGNY,Montmagny,95,25,95427
657881.700000003,6875535.5045,Collège Jean Moulin,0951143B,345,0951143B,Collège Jean Moulin,COLLEGE,JEAN MOULIN,Rue JEAN ZAY, ,95400,ARNOUVILLE,Arnouville,95,25,95019
648863.399999999,6877493.4045,Collège Schweitzer,0951352D,346,0951352D,Collège Schweitzer,COLLEGE,SCHWEITZER,47  RUE D'ANDILLY, ,95230,SOISY SOUS MONTMORENCY,Soisy-sous-Montmorency,95,25,95598
664091.100000001,6883541.0045,Collège André Malraux,0951354F,347,0951354F,Collège André Malraux,COLLEGE,ANDRE MALRAUX,5 rue André Malraux, ,95380,LOUVRES,Louvres,95,25,95351
638697.399999999,6880293.3045,Collège Le Petit Bois,0951726K,348,0951726K,Collège Le Petit Bois,COLLEGE,LE PETIT BOIS,Rue JULIETTE MONNIER, ,95480,PIERRELAYE,Pierrelaye,95,25,95488
663889.5,6887536.0045,Collège Françoise Dolto,0951919V,349,0951919V,Collège Françoise Dolto,COLLEGE,FRANCOISE DOLTO,Rue MARCEL PETIT, ,95670,MARLY LA VILLE,Marly-la-Ville,95,25,95371
660080.100000001,6881099.3045,Collège Michel de Montaigne,0951921X,350,0951921X,Collège Michel de Montaigne,COLLEGE,MICHEL DE MONTAIGNE,7 avenue DES DEMOISELLES, ,95190,GOUSSAINVILLE,Goussainville,95,25,95280
642694.5,6885990.1045,Collège Cécile Sorel,0951991Y,351,0951991Y,Collège Cécile Sorel,COLLEGE,CECILE SOREL,PLACE DES CHENES, ,95630,MERIEL,Mériel,95,25,95392
655058.5,6878500.3045,Collège Martin Luther King,0951993A,352,0951993A,Collège Martin Luther King,COLLEGE,MARTIN LUTHER KING,1 RUE DU DOCTEUR RAMPONT, ,95400,VILLIERS LE BEL,Villiers-le-Bel,95,25,95680
660501.600000001,6880790.6045,Collège Georges Charpak,0952128X,353,0952128X,Collège Georges Charpak,COLLEGE,GEORGES CHARPAK,Rue Pierre de Coubertin, ,95190,GOUSSAINVILLE,Goussainville,95,25,95280
655307.100000001,6873889.0045,Collège Pablo Néruda,0931226C,354,0931226C,Collège Pablo Néruda,COLLEGE,PABLO NERUDA,17 rue DES HULEUX, ,93240,STAINS,Stains,93,24,93072
648772.100000001,6873234.8045,Collège Jean Vigo,0931428X,355,0931428X,Collège Jean Vigo,COLLEGE,JEAN VIGO,2 rue DE NANCY, ,93800,EPINAY SUR SEINE,Epinay-sur-Seine,93,24,93031
659504.799999997,6862872.4045,Collège Jean Jaurès,0931712F,356,0931712F,Collège Jean Jaurès,COLLEGE,JEAN JAURES,1 rue DOMBASLE, ,93105,MONTREUIL CEDEX,Montreuil,93,24,93048
662665.299999997,6855477.6045,Collège Antoine de Saint-Exupéry,0940793B,357,0940793B,Collège Antoine de Saint-Exupéry,COLLEGE,ANTOINE DE SAINT-EXUPERY,60 avenue Didier, ,94101,ST MAUR DES FOSSES CEDEX,Saint-Maur-des-Fossés,94,24,94068
662021.5,6859588.5045,Collège Edouard Branly,0941599C,358,0941599C,Collège Edouard Branly,COLLEGE,EDOUARD BRANLY,8 rue BAUYN DE PERREUSE, ,94130,NOGENT SUR MARNE,Nogent-sur-Marne,94,24,94052
677258.899999999,6783179.1046,Collège Pierre Roux,0770010T,359,0770010T,Collège Pierre Roux,COLLEGE,PIERRE ROUX,Place de l'Europe, ,77570,CHATEAU LANDON,Château-Landon,77,24,77099
663906.0,6871045.5045,Collège Gérard Philipe,0930859D,360,0930859D,Collège Gérard Philipe,COLLEGE,GERARD PHILIPE,1 avenue DU MARECHAL JUIN, ,93604,AULNAY SOUS BOIS CEDEX,Aulnay-sous-Bois,93,24,93005
663017.399999999,6873336.1045,Collège Victor Hugo,0930891N,361,0930891N,Collège Victor Hugo,COLLEGE,VICTOR HUGO,55 rue Auguste Renoir, ,93600,AULNAY SOUS BOIS,Aulnay-sous-Bois,93,24,93005
664190.399999999,6871112.6045,Collège Paul Painlevé,0930897V,362,0930897V,Collège Paul Painlevé,COLLEGE,PAUL PAINLEVE,107 route D'AULNAY, ,93270,SEVRAN,Sevran,93,24,93071
666149.200000003,6872155.0045,Collège de la Pléiade,0932262D,363,0932262D,Collège de la Pléiade,COLLEGE,DE LA PLEIADE,2 avenue RONSARD, ,93270,SEVRAN,Sevran,93,24,93071
660929.0,6853544.0045,Collège Laplace,0940003T,364,0940003T,Collège Laplace,COLLEGE,AMEDEE LAPLACE,10 rue AMEDEE LAPLACE, ,94000,CRETEIL,Créteil,94,24,94028
661599.100000001,6858427.4045,Collège Jules Ferry,0940012C,365,0940012C,Collège Jules Ferry,COLLEGE,JULES FERRY,8 bis avenue BIZET, ,94340,JOINVILLE LE PONT,Joinville-le-Pont,94,24,94042
661546.899999999,6855392.4045,Collège Pierre de Ronsard,0940569H,366,0940569H,Collège Pierre de Ronsard,COLLEGE,PIERRE DE RONSARD,27 boulevard DU GENERAL GIRAUD, ,94100,ST MAUR DES FOSSES,Saint-Maur-des-Fossés,94,24,94068
663851.700000003,6859510.4045,Collège Pierre Brossolette,0940788W,367,0940788W,Collège Pierre Brossolette,COLLEGE,PIERRE BROSSOLETTE,154 bis avenue BROSSOLETTE, ,94170,LE PERREUX SUR MARNE,Le Perreux-sur-Marne,94,24,94058
663536.799999997,6860980.5045,Collège de Lattre,0940789X,368,0940789X,Collège de Lattre,COLLEGE,DE LATTRE,1 rue DU PROGRES, ,94170,LE PERREUX SUR MARNE,Le Perreux-sur-Marne,94,24,94058
666177.200000003,6846829.7045,Collège La Guinette,0941412Z,369,0941412Z,Collège La Guinette,COLLEGE,LA GUINETTE,10 rue DU REVEILLON, ,94440,VILLECRESNES,Villecresnes,94,24,94075
697145.899999999,6842661.4045,Collège des Remparts,0771514C,370,0771514C,Collège des Remparts,COLLEGE,DES REMPARTS,7 boulevard LA FAYETTE, ,77540,ROZAY EN BRIE,Rozay-en-Brie,77,24,77393
698970.899999999,6855805.9045,Collège Louise Michel,0771519H,371,0771519H,Collège Louise Michel,COLLEGE,LOUISE MICHEL,23 rue ROBERT MARTIN, ,77515,FAREMOUTIERS,Faremoutiers,77,24,77176
674984.5,6827233.7046,Collège Jacques Amyot,0771762X,372,0771762X,Collège Jacques Amyot,COLLEGE,JACQUES AMYOT,67 rue du Général de Gaulle, ,77011,MELUN CEDEX,Melun,77,24,77288
688600.0,6864786.0045,Collège Stéphane Hessel,0772714G,373,0772714G,Collège Stéphane Hessel,COLLEGE,STEPHANE HESSEL,1 ALLÉE DE LA CLE DES CHAMPS, ,77860,ST GERMAIN SUR MORIN,Saint-Germain-sur-Morin,77,24,77413
653145.600000001,6868180.4045,Collège Iqbal Masih,0932273R,374,0932273R,Collège Iqbal Masih,COLLEGE,IQBAL MASIH,6 rue JEUMONT - ZAC LA MONTJOIE, ,93200,ST DENIS,Saint-Denis,93,24,93066
659370.0,6871629.0045,COLLEGE JACQUELINE DE ROMILLY,0932580Z,375,0932580Z,COLLEGE JACQUELINE DE ROMILLY,COLLEGE,JACQUELINE DE ROMILLY,80 avenue Aristide Briand, ,93150,LE BLANC MESNIL,Le Blanc-Mesnil,93,24,93007
651455.0,6869200.0045,Dora Maar,0932582B,376,0932582B,Dora Maar,COLLEGE,DORA MAAR,41 rue Ampère, ,93200,ST DENIS,Saint-Denis,93,24,93066
655362.100000001,6851541.3045,Collège Paul Valéry,0940090M,377,0940090M,Collège Paul Valéry,COLLEGE,PAUL VALERY,2 rue REGNAULT LEROY, ,94320,THIAIS,Thiais,94,24,94073
665871.700000003,6851259.2045,Collège du Parc,0940748C,378,0940748C,Collège du Parc,COLLEGE,DU PARC,5 allée DU PARC, ,94372,SUCY EN BRIE CEDEX,Sucy-en-Brie,94,24,94071
659548.899999999,6848136.7045,Collège Jules Ferry,0940792A,379,0940792A,Collège Jules Ferry,COLLEGE,JULES FERRY,46 rue HENRI JANIN, ,94190,VILLENEUVE ST GEORGES,Villeneuve-Saint-Georges,94,24,94078
663608.700000003,6858326.0045,Collège privé Sainte Thérèse,0940807S,380,0940807S,Collège privé Sainte Thérèse,COLLEGE PRIVE,SAINTE THERESE,3 rue des Tilleuls, ,94500,CHAMPIGNY SUR MARNE,Champigny-sur-Marne,94,24,94017
685713.799999997,6810879.7046,Collège Fernand Gregh,0771342R,381,0771342R,Collège Fernand Gregh,COLLEGE,FERNAND GREGH,28 rue Pierre de Coubertin, ,77430,CHAMPAGNE SUR SEINE,Champagne-sur-Seine,77,24,77079
666275.700000003,6824959.9046,Collège François Villon,0771517F,382,0771517F,Collège François Villon,COLLEGE,FRANCOIS VILLON,Rue EMILE FILEE, ,77310,ST FARGEAU PONTHIERRY,Saint-Fargeau-Ponthierry,77,24,77407
678260.0,6882117.0045,Collège Georges Brassens,0771615M,383,0771615M,Collège Georges Brassens,COLLEGE,GEORGES BRASSENS,1 place ESPACE G. BRASSENS, ,77230,ST MARD,Saint-Mard,77,24,77420
668135.799999997,6848794.8045,Collège Georges Brassens,0941782B,384,0941782B,Collège Georges Brassens,COLLEGE,GEORGES BRASSENS,2 impasse GEORGES BRASSENS, ,94440,SANTENY,Santeny,94,24,94070
675084.0,6826926.1046,Collège privé Jeanne d'Arc,0771923X,385,0771923X,Collège privé Jeanne d'Arc,COLLEGE PRIVE,JEANNE D'ARC,30 rue BANCEL, ,77000,MELUN,Melun,77,24,77288
673038.399999999,6860362.7045,Collège la Maillière,0771992X,386,0771992X,Collège la Maillière,COLLEGE,LA MAILLIERE,2 place MARCEL PAGNOL - LOGNES, ,77185,LOGNES,Lognes,77,24,77258
668139.100000001,6831994.6045,Collège Robert Buron,0772126T,387,0772126T,Collège Robert Buron,COLLEGE,ROBERT BURON,Plaine DES DIX HUIT SOUS, ,77176,NANDY,Nandy,77,24,77326
681517.899999999,6848862.9045,Collège Hutinel,0772189L,388,0772189L,Collège Hutinel,COLLEGE,HUTINEL,Rue de Paris, ,77220,GRETZ ARMAINVILLIERS,Gretz-Armainvilliers,77,24,77215
684502.0,6860965.0045,Collège Lucie Aubrac,0772819W,389,0772819W,Collège Lucie Aubrac,COLLEGE,LUCIE AUBRAC,110 boulevard du Champ du Moulin, ,77700,SERRIS,Serris,77,24,77449
717836.600000001,6812451.1046,Collège Jean Rostand,0770003K,390,0770003K,Collège Jean Rostand,COLLEGE,JEAN ROSTAND,6 rue Jules Ferry, ,77480,BRAY SUR SEINE,Bray-sur-Seine,77,24,77051
681723.200000003,6849317.9045,Collège Jean-Baptiste Vermay,0770051M,391,0770051M,Collège Jean-Baptiste Vermay,COLLEGE,JEAN-BAPTISTE VERMAY,1 avenue du Général de Gaulle, ,77220,TOURNAN EN BRIE,Tournan-en-Brie,77,24,77470
695178.0,6808063.1046,Collège Elsa Triolet,0770053P,392,0770053P,Collège Elsa Triolet,COLLEGE,ELSA TRIOLET,2 rue MALIK OUSSEKINE, ,77130,VARENNES SUR SEINE,Varennes-sur-Seine,77,24,77482
654193.5,6862946.0045,Collège privé Charles Péguy,0752895P,393,0752895P,Collège privé Charles Péguy,COLLEGE PRIVE,CHARLES PEGUY,54 avenue de la République, ,75011,PARIS,Paris 11e  Arrondissement,75,01,75111
648587.899999999,6865358.4045,Collège privé Ste Ursule-Louise de Bettignies,0752898T,394,0752898T,Collège privé Ste Ursule-Louise de Bettignies,COLLEGE PRIVE,STE URSULE-LOUISE BETTIGNIES,102  BOULEVARD PEREIRE, ,75017,PARIS,Paris 17e  Arrondissement,75,01,75117
647609.100000001,6860550.2045,Collège privé Sainte Elisabeth,0752901W,395,0752901W,Collège privé Sainte Elisabeth,COLLEGE PRIVE,SAINTE-ELISABETH,112 rue DE LOURMEL, ,75015,PARIS,Paris 15e  Arrondissement,75,01,75115
653199.200000003,6861468.4045,Collège privé Massillon,0752920S,396,0752920S,Collège privé Massillon,COLLEGE PRIVE,MASSILLON,2 BIS QUAI DES CELESTINS, ,75004,PARIS,Paris  4e  Arrondissement,75,01,75104
650930.600000001,6860847.0045,Collège privé Sainte Geneviève,0752925X,397,0752925X,Collège privé Sainte Geneviève,COLLEGE PRIVE,SAINTE-GENEVIEVE,64  RUE D'ASSAS, ,75006,PARIS,Paris  6e  Arrondissement,75,01,75106
655370.799999997,6860499.4045,Collège privé Sainte Clotilde,0753896C,398,0753896C,Collège privé Sainte Clotilde,COLLEGE PRIVE,SAINTE-CLOTILDE,103  RUE DE REUILLY, ,75012,PARIS,Paris 12e  Arrondissement,75,01,75112
653943.399999999,6859087.5045,Collège privé La Salle - Notre-Dame de La Gare,0753982W,399,0753982W,Collège privé La Salle - Notre-Dame de La Gare,COLLEGE PRIVE,LA SALLE NOTRE-DAME DE LA GARE,20 rue DE DOMREMY, ,75013,PARIS,Paris 13e  Arrondissement,75,01,75113
655832.700000003,6863661.7045,Collège privé Notre-Dame de Lourdes,0754006X,400,0754006X,Collège privé Notre-Dame de Lourdes,COLLEGE PRIVE,NOTRE-DAME DE LOURDES,16 RUE TACLET, ,75020,PARIS,Paris 20e  Arrondissement,75,01,75120
650521.899999999,6860961.0045,Collège privé Saint Louis,0754008Z,401,0754008Z,Collège privé Saint Louis,COLLEGE PRIVE,SAINT-LOUIS,92  RUE DE VAUGIRARD, ,75006,PARIS,Paris  6e  Arrondissement,75,01,75106
675914.0,6827260.5046,Section d'enseignement général et professionnel adapté Pierre Brossolette,0771355E,402,0771355E,Section d'enseignement général et professionnel adapté Pierre Brossolette,SEGPA,CLG PIERRE BROSSOLETTE,Avenue Pierre Brossolette, ,77011,MELUN CEDEX,Melun,77,24,77288
680051.700000003,6812627.8046,Section d'enseignement général et professionnel adapté de la Vallée,0771423D,403,0771423D,Section d'enseignement général et professionnel adapté de la Vallée,SEGPA,CLG DE LA VALLEE,87  RUE DU VIEUX RU, ,77216,AVON CEDEX,Avon,77,24,77014
681696.700000003,6849337.0045,Section d'enseignement général et professionnel adapté Jean-Baptiste Vermay,0771564G,404,0771564G,Section d'enseignement général et professionnel adapté Jean-Baptiste Vermay,SEGPA,CLG JEAN-BAPTISTE VERMAY,Avenue du Général de Gaulle, ,77220,TOURNAN EN BRIE,Tournan-en-Brie,77,24,77470
673119.299999997,6861264.0045,Section d'enseignement général et professionnel adapté L'Arche Guédon,0771666T,405,0771666T,Section d'enseignement général et professionnel adapté L'Arche Guédon,SEGPA,CLG L'ARCHE GUEDON,4  PASSAGE DE L'ARCHE GUEDON, ,77200,TORCY,Torcy,77,24,77468
676802.299999997,6810923.2046,Collège François Couperin,0771765A,406,0771765A,Collège François Couperin,COLLEGE,FRANCOIS COUPERIN,Route HURTAULT, ,77305,FONTAINEBLEAU CEDEX,Fontainebleau,77,24,77186
630486.500100002,6857182.0045,Section d'enseignement général et professionnel adapté du Collège Descartes,0780244S,407,0780244S,Section d'enseignement général et professionnel adapté du Collège Descartes,SEGPA,CLG DESCARTES,2 rue Descartes, ,78330,FONTENAY LE FLEURY,Fontenay-le-Fleury,78,25,78242
613375.4001,6837954.5045,Section d'enseignement général et professionnel adapté du Collège Le Racinay,0780257F,408,0780257F,Section d'enseignement général et professionnel adapté du Collège Le Racinay,SEGPA,CLG LE RACINAY,85 rue d'Arbouville, ,78120,RAMBOUILLET,Rambouillet,78,25,78517
638705.0,6870025.4045,Section d'enseignement général et professionnel adapté du Collège Colette,0780259H,409,0780259H,Section d'enseignement général et professionnel adapté du Collège Colette,SEGPA,CLG COLETTE,105 avenue de Tobrouk, ,78500,SARTROUVILLE,Sartrouville,78,25,78586
