objectid,nom,commune_code,commune_name,postal_code,department_code,x_coord,y_coord,adresse_ua,nature_u_1,patronyme,secteur_pu
6425,Ecole primaire B,75111,PARIS,75011,75,654716.100000001,6862791.2045,100 avenue de la République,ECOLE DE NIVEAU ELEMENTAIRE,REPUBLIQUE EB,Public
6426,Ecole primaire B,75112,PARIS,75012,75,655126.799999997,6860810.7045,57 rue de Reuilly,ECOLE DE NIVEAU ELEMENTAIRE,REUILLY EB,Public
6427,Ecole primaire EMERIAU,75115,PARIS,75015,75,647775.899999999,6861529.3045,10 rue EMERIAU,ECOLE DE NIVEAU ELEMENTAIRE,EMERIAU,Public
6428,Ecole primaire SEVERO,75114,PARIS,75014,75,650341.399999999,6859368.0045,12 rue Severo,ECOLE DE NIVEAU ELEMENTAIRE,SEVERO,Public
6429,Ecole primaire d'application SIMON BOLIVAR EB,75119,PARIS,75019,75,654102.5,6864607.4045,119 avenue Simon Bolivar,ECOLE ELEMENTAIRE D APPLICATION,SIMON BOLIVAR EB,Public
6430,Ecole primaire COLONEL MOLL,75117,PARIS,75017,75,647926.600000001,6864465.2045,16 rue du Colonel Moll,ECOLE DE NIVEAU ELEMENTAIRE,COLONEL MOLL,Public
6725,Ecole élémentaire TORCY,75118,PARIS,75018,75,653425.0,6865862.9045,5 rue de Torcy,ECOLE DE NIVEAU ELEMENTAIRE,TORCY,Public
6726,Ecole primaire VERTUS,75103,PARIS,75003,75,652893.100000001,6862874.0045,8 rue des Vertus,ECOLE DE NIVEAU ELEMENTAIRE,VERTUS,Public
6727,Ecole primaire SURENE,75108,PARIS,75008,75,650161.5,6863662.9045,18 rue de Surène,ECOLE DE NIVEAU ELEMENTAIRE,SURENE,Public
6728,Ecole maternelle DOMREMY,75113,PARIS,75013,75,653980.299999997,6859101.4045,15 rue de Domrémy,ECOLE MATERNELLE,DOMREMY,Public
6729,Ecole maternelle BRECHE AUX LOUPS Z,75112,PARIS,75012,75,655554.700000003,6859922.0045,28 rue de la Brêche aux Loups,ECOLE MATERNELLE,BRECHE AUX LOUPS Z,Public
6730,Ecole maternelle F. FLOCON,75118,PARIS,75018,75,652020.100000001,6865892.9045,3 rue Ferdinand Flocon,ECOLE MATERNELLE,F. FLOCON,Public
6731,Ecole maternelle GAMBETTA P,75120,PARIS,75020,75,655368.299999997,6862835.2045,29 avenue Gambetta,ECOLE MATERNELLE,GAMBETTA P,Public
6732,Ecole maternelle GENERAL LASALLE T,75119,PARIS,75019,75,654546.299999997,6863955.6045,5 rue du Général Lasalle,ECOLE MATERNELLE,GENERAL LASALLE T,Public
6733,Ecole maternelle GUSTAVE ZEDE,75116,PARIS,75016,75,646642.700000003,6861989.9045,5 rue Gustave Zédé,ECOLE MATERNELLE,GUSTAVE ZEDE,Public
6734,Ecole maternelle J. BOUTON,75112,PARIS,75012,75,654288.700000003,6860781.3045,7 rue Jean Bouton,ECOLE MATERNELLE,J. BOUTON,Public
6735,Ecole maternelle LAMARCK,75118,PARIS,75018,75,651287.600000001,6865817.9045,4 square Lamarck,ECOLE MATERNELLE,LAMARCK,Public
6736,Ecole maternelle MARCADET,75118,PARIS,75018,75,652543.700000003,6865785.5045,29 rue Marcadet,ECOLE MATERNELLE,MARCADET,Public
6737,Ecole maternelle MARSOULAN A,75112,PARIS,75012,75,656212.600000001,6860865.8045,16 rue Marsoulan,ECOLE MATERNELLE,MARSOULAN A,Public
6738,Ecole maternelle MURAT L,75116,PARIS,75016,75,646085.0,6860120.5045,162 boulevard Murat,ECOLE MATERNELLE,MURAT L,Public
6739,Ecole maternelle ARCHEREAU,75119,PARIS,75019,75,654234.299999997,6866052.7045,63 rue Archereau,ECOLE MATERNELLE,ARCHEREAU,Public
6740,Ecole maternelle PARMENTIER Y,75110,PARIS,75010,75,653766.700000003,6863688.0045,155 avenue Parmentier,ECOLE MATERNELLE,PARMENTIER Y,Public
6741,Ecole maternelle PIERRE FONCIN H,75120,PARIS,75020,75,656664.299999997,6863641.5045,2 rue Pierre Foncin,ECOLE MATERNELLE,PIERRE FONCIN H,Public
6742,Ecole maternelle RETRAIT,75120,PARIS,75020,75,655541.700000003,6863388.1045,24 rue du Retrait,ECOLE MATERNELLE,RETRAIT,Public
6743,Ecole maternelle REUILLY X,75112,PARIS,75012,75,655135.200000003,6860799.9045,59 rue de Reuilly,ECOLE MATERNELLE,REUILLY X,Public
6744,Ecole maternelle SAUSSURE,75117,PARIS,75017,75,649785.0,6865238.2045,48 rue de Saussure,ECOLE MATERNELLE,SAUSSURE,Public
6745,Ecole maternelle SOURDIERE,75101,PARIS,75001,75,651047.799999997,6863169.4045,27 rue de la Sourdière,ECOLE MATERNELLE,SOURDIERE,Public
6746,Ecole maternelle ST ANDRE DES ARTS,75106,PARIS,75006,75,651665.200000003,6861671.8045,39 rue Saint André des Arts,ECOLE MATERNELLE,ST ANDRE DES ARTS,Public
6747,Ecole maternelle ST DENIS,75102,PARIS,75002,75,652407.399999999,6863185.1045,221 rue Saint Denis,ECOLE MATERNELLE,ST DENIS,Public
6748,Ecole maternelle ST LUC,75118,PARIS,75018,75,652640.299999997,6865262.2045,3 rue Saint Luc,ECOLE MATERNELLE,ST LUC,Public
6749,Ecole maternelle TOLBIAC,75113,PARIS,75013,75,652738.200000003,6858634.1045,157 rue de Tolbiac,ECOLE MATERNELLE,TOLBIAC,Public
6750,Ecole maternelle AMPERE,75117,PARIS,75017,75,649029.100000001,6865258.0045,18 rue Ampère,ECOLE MATERNELLE,AMPERE,Public
6751,Ecole maternelle BRETONNEAU C,75120,PARIS,75020,75,656213.0,6863223.5045,12 rue Bretonneau,ECOLE MATERNELLE,BRETONNEAU C,Public
6752,Ecole primaire VAUGIRARD U,75106,PARIS,75006,75,651554.700000003,6861189.1045,9 rue de Vaugirard,ECOLE DE NIVEAU ELEMENTAIRE,VAUGIRARD U,Public
6753,Ecole maternelle CAMBRAI,75119,PARIS,75019,75,654395.5,6866250.6045,5 bis rue Cambrai,ECOLE MATERNELLE,CAMBRAI,Public
6754,Ecole primaire ALAIN FOURNIER J,75114,PARIS,75014,75,649169.200000003,6858915.0045,1 SQUARE ALAIN FOURNIER,ECOLE DE NIVEAU ELEMENTAIRE,ALAIN FOURNIER J,Public
6755,Ecole primaire BIGNON,75112,PARIS,75012,75,655119.299999997,6860215.8045,4 rue Bignon,ECOLE DE NIVEAU ELEMENTAIRE,BIGNON,Public
6756,Ecole maternelle CHAPTAL P,75109,PARIS,75009,75,651128.5,6864740.3045,12 rue Chaptal,ECOLE MATERNELLE,CHAPTAL P,Public
6757,Ecole maternelle LONGUES RAIES,75113,PARIS,75013,75,652098.5,6858099.3045,29 rue des Longues Raies,ECOLE MATERNELLE,LONGUES RAIES,Public
6758,Ecole maternelle DUNOIS,75113,PARIS,75013,75,653480.899999999,6859419.2045,70 rue Dunois,ECOLE MATERNELLE,DUNOIS,Public
6759,Ecole maternelle CONSTANTIN PECQUEUR,75118,PARIS,75018,75,651450.0,6865643.9045,1 PLACE CONSTANTIN PECQUEUR,ECOLE MATERNELLE,CONSTANTIN PECQUEUR,Public
6760,Ecole maternelle ALESIA L,75114,PARIS,75014,75,649533.200000003,6859393.3045,190 rue d'Alésia,ECOLE MATERNELLE,ALESIA L,Public
6761,Ecole primaire privée Merkaz Ohr Joseph,75119,PARIS,75019,75,654954.0,6865763.1045,29 bis rue de Thionville,ECOLE DE NIVEAU ELEMENTAIRE,MERKAZ OHR JOSEPH,Privé
6762,Ecole maternelle JOUFFROY X,75117,PARIS,75017,75,649466.700000003,6865385.2045,20 rue Jouffroy d'Abbans,ECOLE MATERNELLE,JOUFFROY X,Public
6763,Ecole primaire PELLEPORT,75120,PARIS,75020,75,655842.700000003,6863874.2045,166 rue de Pelleport,ECOLE DE NIVEAU ELEMENTAIRE,PELLEPORT,Public
6764,Ecole maternelle MOURAUD,75120,PARIS,75020,75,656539.5,6861805.3045,9 rue Mouraud,ECOLE MATERNELLE,MOURAUD,Public
6765,Ecole maternelle privée Pardess Hanna,75119,PARIS,75019,75,654929.399999999,6865223.9045,49 rue Petit,ECOLE MATERNELLE,PARDESS HANNA,Privé
6766,Ecole maternelle FEDERATION,75115,PARIS,75015,75,647993.700000003,6861839.7045,20 rue de la Fédération,ECOLE MATERNELLE,FEDERATION,Public
6767,Ecole maternelle JEAN DOLENT,75114,PARIS,75014,75,651544.0,6859451.5045,11 rue Jean Dolent,ECOLE MATERNELLE,JEAN DOLENT,Public
6768,Ecole primaire B,75113,PARIS,75013,75,653435.600000001,6858297.8045,47 avenue d'Ivry,ECOLE DE NIVEAU ELEMENTAIRE,IVRY EB,Public
6769,Ecole maternelle RICHOMME,75118,PARIS,75018,75,652438.700000003,6865343.9045,18 rue Richomme,ECOLE MATERNELLE,RICHOMME,Public
6770,Ecole maternelle d'application FONTARABIE,75120,PARIS,75020,75,656011.899999999,6862112.8045,12 rue Fontarabie,ECOLE MATERNELLE D APPLICATION,FONTARABIE,Public
6771,Ecole maternelle ARISTIDE MAILLOL,75115,PARIS,75015,75,649530.899999999,6859976.3045,15 rue Aristide Maillol,ECOLE MATERNELLE,ARISTIDE MAILLOL,Public
6772,Ecole maternelle CHRISTINE DE PISAN,75117,PARIS,75017,75,649280.100000001,6865769.0045,24 rue Christine de Pisan,ECOLE MATERNELLE,CHRISTINE DE PISAN,Public
6773,Ecole maternelle PALI KAO,75120,PARIS,75020,75,654681.799999997,6863553.3045,32 rue Pali Kao,ECOLE MATERNELLE,PALI KAO,Public
6774,Ecole maternelle VILLIERS,75117,PARIS,75017,75,647609.100000001,6865249.3045,22 avenue de la Porte de Villiers,ECOLE MATERNELLE,VILLIERS,Public
6775,Ecole maternelle GODEFROY CAVAIGNAC V,75111,PARIS,75011,75,654547.899999999,6861962.6045,31 rue Godeffroy Cavaignac,ECOLE MATERNELLE,GODEFROY CAVAIGNAC V,Public
6776,Ecole maternelle RUISSEAU,75118,PARIS,75018,75,651596.600000001,6865939.8045,6 rue du Ruisseau,ECOLE MATERNELLE,RUISSEAU,Public
6777,Ecole élémentaire B,75118,PARIS,75018,75,651407.299999997,6866904.4045,8 place Francoise Dorléac,ECOLE DE NIVEAU ELEMENTAIRE,FRANCOISE DORLEAC EB,Public
6778,Ecole maternelle EMELIE,75119,PARIS,75019,75,654444.600000001,6865714.0045,8 passage Emelie,ECOLE MATERNELLE,EMELIE,Public
6779,Ecole primaire TANGER,75119,PARIS,75019,75,653662.399999999,6865253.5045,17 rue de Tanger,ECOLE DE NIVEAU ELEMENTAIRE,TANGER,Public
6780,Ecole primaire LOUVOIS,75102,PARIS,75002,75,651399.899999999,6863342.4045,6 rue de Louvois,ECOLE DE NIVEAU ELEMENTAIRE,LOUVOIS,Public
6781,Ecole maternelle MARTEL K,75110,PARIS,75010,75,652537.100000001,6863966.3045,9 rue Martel,ECOLE MATERNELLE,MARTEL K,Public
6782,Ecole maternelle PAUL ABADIE,75118,PARIS,75018,75,651277.700000003,6866523.2045,1 rue PAUL ABADIE,ECOLE MATERNELLE,PAUL ABADIE,Public
6783,Ecole Elémentaire Privée Heikhal Menahem Sinai,75120,PARIS,75020,75,654874.899999999,6863008.8045,110 boulevard de Ménilmontant,ECOLE DE NIVEAU ELEMENTAIRE,HEIKHAL MENAHEM SINAI,Privé
6784,Ecole primaire HENRI NOGUERES,75119,PARIS,75019,75,654137.899999999,6865146.0045,10 RUE HENRI NOGUERES,ECOLE DE NIVEAU ELEMENTAIRE,HENRI NOGUERES,Public
6917,Ecole maternelle privée The Little English Montessori School,75115,PARIS,75015,75,648920.5,6860937.7045,10 rue Clouet,ECOLE MATERNELLE,THE LITTLE ENGLISH MONTESSORI SCHOOL,Privé
6918,Ecole Primaire Publique Claude Bernard,75119,PARIS,75019,75,654643.0,6866741.7045,118 boulevard Mac Donald,ECOLE DE NIVEAU ELEMENTAIRE,CLAUDE BERNARD,Public
6919,Ecole Primaire Publique des Grands Moulins,75113,PARIS,75013,75,654318.0,6858832.5045,47 rue des Grands Moulins,ECOLE DE NIVEAU ELEMENTAIRE,DES GRANDS MOULINS,Public
6920,Ecole Primaire Publique Macdonald,75119,PARIS,75019,75,654535.399999999,6866712.6045,141 boulevard Mac Donald,ECOLE DE NIVEAU ELEMENTAIRE,MACDONALD,Public
6948,Ecole primaire privée Montessori 21 Paris Faidherbe,75111,PARIS,75011,75,655116.907399997,6861320.4863,46 rue de Montreuil,ECOLE DE NIVEAU ELEMENTAIRE,MONTESSORI 21 PARIS FAIDHERBE,Privé
6954,Ecole élémentaire privée L'Enseignement Par Petits Groupes,75115,PARIS,75015,75,647950.399999999,6860468.0045,17 avenue Félix Faure,ECOLE DE NIVEAU ELEMENTAIRE,L'ENSEIGN PAR PETITS GROUPES,Privé
6955,Ecole maternelle privée at Montessori,75107,PARIS,75007,75,650286.0,6861515.0045,24 rue de Babylone,ECOLE MATERNELLE,AT MONTESSORI,Privé
6956,Ecole primaire privée Sudbury School Paris,75113,PARIS,75013,75,654152.200000003,6858430.9045,2 rue du Dessous des Berges,ECOLE DE NIVEAU ELEMENTAIRE,SUDBURY SCHOOL PARIS,Privé
6962,Ecole primaire Montessori Paris17,75117,PARIS,75017,75,648664.869099997,6865525.9559,17 rue Alfred Roll,ECOLE DE NIVEAU ELEMENTAIRE,MONTESSORI PARIS 17,Privé
6963,Ecole maternelle privée British Council,75117,PARIS,75017,75,648777.115199998,6865243.3047,57 rue Ampère,ECOLE MATERNELLE,BRITISH COUNCIL,Privé
6964,Ecole élémentaire privée Montessori Jeunes Pousses,75119,PARIS,75019,75,654761.073700003,6865583.5298,29 rue de l'Ourcq,ECOLE DE NIVEAU ELEMENTAIRE,MONTESSORI JEUNES POUSSES,Privé
